distance,count,combine,RPE_CODE,first_point_x,first_point_y,last_point_x,last_point_y
399.0,1,0,R,152065.865,431614.567,152373.327,431868.624
103.0,1,0,R,124020.893,491420.912,124092.594,491347.54000000004
344.0,1,0,R,136929.749,447699.623,137087.562,448005.27
153.0,1,0,R,143667.647,472705.549,143774.041,472596.287
142.0,1,0,R,176815.949,381471.955,176957.197,381464.117
60.0,1,0,R,176756.114,381478.84,176815.949,381471.955
158.0,2,0,R,139529.437,412165.966,139683.073,412151.442
451.0,1,0,R,237140.442,525698.776,237590.851,525681.812
285.0,1,0,#,216447.247,489132.628,216670.474,488956.193
160.0,1,0,R,216293.748,489289.511,216403.462,489173.833
109.0,1,0,#,213312.573,493269.386,213325.0,493161.0
117.0,1,0,L,105390.91,496290.94,105373.176,496175.604
3127.0,2,0,R,119062.122,499171.968,121707.066,500839.577
209.0,0,0,L,85328.788,437996.442,85437.0,438091.0
163.0,0,0,L,105373.176,496175.604,105245.0,496102.0
634.0,1,0,R,140450.769,452649.049,141084.027,452680.676
135.0,1,0,L,184288.082,566837.932,184331.342,566710.535
1557.0,1,0,R,26743.766,374737.299,28084.045,373950.72000000003
98.0,1,0,R,173293.184,579511.443,173389.649,579531.02
112.0,1,0,R,79209.292,395005.427,79256.55,394905.639
342.0,0,0,R,79137.36,395444.629,78981.648,395497.622
43.0,1,0,L,248732.796,466838.954,248692.282,466854.268
69.0,1,0,R,248333.762,466877.448,248401.104,466862.868
476.0,1,0,L,248784.064,466957.673,248350.318,466892.409
116.0,1,0,L,145423.208,473423.709,145413.56,473308.197
261.0,0,0,R,145481.0,473502.0,145711.0,473559.0
304.0,0,0,L,235859.328,501994.8,236027.391,501751.929
160.0,1,0,L,164741.315,506614.004,164764.822,506456.676
73.0,1,0,L,33280.684,388932.10000000003,33344.035,388965.904
264.0,1,0,R,145713.0,473569.0,145516.838,473693.253
439.0,0,0,L,163274.079,404287.386,162921.209,404039.185
144.0,1,0,L,163554.364,401692.217,163595.579,401555.318
101.0,1,0,L,164706.615,507394.146,164698.261,507293.343
48.0,1,0,L,188481.384,321520.401,188435.397,321505.252
298.0,1,0,L,86352.899,446296.633,86263.498,446580.184
169.0,1,0,L,86580.06,445375.673,86553.929,445542.399
138.0,1,0,L,88570.207,431967.738,88436.044,431994.089
472.0,1,0,L,107175.393,498784.51,106918.181,498388.43
66.0,1,0,L,111453.74,486415.556,111403.103,486374.43200000003
203.0,1,0,R,109688.337,477811.861,109496.528,477765.876
372.0,1,0,L,169340.405,464543.284,168969.301,464522.487
137.0,1,0,L,172240.231,579402.789,172105.843,579375.543
116.0,1,0,L,88346.563,408877.876,88384.721,408986.808
2007.0,2,0,L,123650.896,501852.742,121880.327,500976.076
261.0,1,0,L,33407.807,388875.012,33280.684,388932.10000000003
105.0,1,0,R,115682.526,481192.66000000003,115620.714,481276.822
300.0,1,0,R,116000.3,480917.954,115792.91,481102.647
134.0,1,0,L,89706.214,431555.692,89580.635,431600.798
296.0,1,0,L,79335.918,395446.522,79174.23300000001,395437.724
191.0,1,0,L,182324.916,573193.23,182405.385,573020.049
421.0,1,0,L,88975.62,431854.496,88570.207,431967.738
117.0,1,0,L,139166.036,412211.575,139053.664,412179.913
57.0,1,0,L,139533.855,412264.771,139478.273,412264.942
410.0,1,0,L,138265.589,459095.776,138495.012,458789.71
86,1,0,L,182973.726,445567.477,182894.402,445534.113
54.0,0,0,R,109591.89199999999,524710.276,109548.596,524701.425
86.0,1,0,L,109396.30729,524611.17151,109458.455,524568.978
591.0,1,0,R,109602.323,524694.814,109380.461,525215.137
259.0,0,0,R,115829.97885,480983.866250004,115987.535,480916.108000004
202.0,0,0,L,192749.287,575081.608,192789.865,575215.823
134.0,1,0,L,201414.396,502605.29000000004,201331.239,502500.389
145.0,1,0,R,206334.329,380383.733,206284.776,380518.638
953.0,1,1,L,214972.035,490638.059,214345.503,491349.458
95.0,1,0,R,206312.317,375528.845,206290.077,375620.848
126.0,1,0,R,257249.187,479549.15,257372.569,479572.045
354.0,1,0,L,239904.851,555086.504,239629.951,554867.965
126.0,0,0,L,109447.987,524716.89,109394.67335,524619.26107
204.0,1,0,L,83454.157,432352.97300000105,83259.176,432294.54200000304
68.0,0,0,R,164940.60812,506758.53311,164888.774,506720.623
672.0,2,0,L,84117.37941,432458.63387,83454.157,432352.973
664.0,1,0,R,215415.503,575327.109,216004.551,575626.237
145.0,0,0,L,191505.621,321272.76100000204,191367.0,321314.0
80.0,1,0,R,191474.543,321238.067,191552.83049,321226.701790002
338.0,1,0,R,141112.143,477368.73,141122.11394,477030.564760002
37.0,1,0,R,193019.13305,555220.31314,193053.58191,555233.861960003
119.0,1,0,L,109080.7601,427841.71907,108973.80009,427893.22896
366.0,1,0,R,86420.52408,445676.91536,86545.17341,445333.3022
224.0,1,0,R,81124.182,390678.889,80905.0,390637.0
127.0,1,0,R,85526.789,434178.591,85542.636,434052.886
79.0,1,0,L,85535.059,434229.39,85505.76,434302.784
365.0,1,0,R,108145.176,428171.394,108474.0,428014.0
301.0,1,0,R,265688.0,481294.0,265546.51001,481378.03566
41.0,0,0,R,163799.72837,401339.06778,163838.41,401327.074
1395.0,1,0,R,201903.49009,536312.5457,201088.50345,537442.72427
95.0,1,0,L,124373.779,491237.288,124284.845,491267.098
1042.0,1,0,L,130273.329,539226.506,130364.11743,538188.75031
273.0,2,0,R,130330.85794,538738.40466,130307.88,539009.938
152.0,1,0,L,80833.915,390576.792,80975.588,390629.445
469.0,1,0,L,80673.93000000001,390181.372,80833.915,390576.792
127.0,1,0,L,85386.76957,434543.49496,85449.929,434433.032
535.0,0,0,R,193036.248,555409.516,193014.80287,555230.42362
549.0,1,0,R,180822.95,522774.581,181303.304,522551.392
30.0,1,0,L,139284.556,452327.006,139255.698,452322.719
465.0,1,0,L,34024.782,389230.653,34438.06,389439.276
34.0,1,0,L,85225.659,437991.227,85195.018,437978.367
468.0,1,0,L,172717.159,465361.751,172303.066,465144.634
48.0,1,0,L,111213.229,486165.775,111178.113,486134.742
55.0,1,0,L,93191.09549,460183.41921,93239.1047,460210.47018
833.0,2,0,R,190513.651,447941.94,191325.028,447751.714
292.0,1,0,L,242606.84,461134.373,242372.595,460959.812
74.0,1,0,R,157789.822,379451.369,157862.557,379460.683
381.0,1,0,L,207026.349,378614.756,206647.89,378572.51
153.0,1,0,L,206060.771,378529.216,205907.615,378523.28
101.0,1,0,L,206160.467,378544.117,206060.771,378529.216
306.0,1,0,L,206522.733,378404.465000003,206432.985,378504.673000001
206.0,1,0,R,158081.526,379834.81,158023.141,380031.603
96.0,1,0,L,206524.586,379103.801,206522.725,379008.215
182.0,2,0,L,227371.286,525034.373,227288.959,524872.204
799.0,1,0,L,227362.884,525038.905,226570.075,524942.972
157.0,2,0,L,196180.51608,443385.00623,196077.80493,443503.15126
484.0,1,0,R,205988.627,378483.186,206471.07,378515.704
322.0,1,0,L,206456.359,378561.416,206534.287,378654.606
189.0,1,0,L,206469.724,379411.445,206502.884,379225.878
619.0,1,0,R,206571.094,378178.046,207023.254,378576.36
293.0,1,0,R,227463.948,525172.484,227600.495,525432.001
135.0,0,0,L,84289.50637,432479.75533,84155.568,432463.763
218.0,1,0,R,185711.455,433849.155,185826.10481,434004.66162
111.0,1,0,L,180757.493,522799.472,180652.86232,522763.27473
38.0,1,0,R,139258.11000000002,452298.935,139292.643,452315.466
212.0,1,0,L,144277.382,472185.56,144119.684,472326.524
429.0,1,0,R,248908.237,473016.776,249265.28399999999,472783.079
486.0,0,0,R,248693.888,473457.396,248890.485,473026.257
908.0,1,0,R,85258.59724,434620.18812,85581.026,433789.013
65.0,1,0,R,249265.28399999999,472783.079,249320.638,472748.759
157.0,1,0,L,168213.115,416583.256,168136.66892,416446.76124
13.0,1,0,L,227526.92083,525056.71668,227514.179,525055.282
1940.0,2,0,R,199470.721,573084.756,201322.112,572539.55
579.0,1,0,R,191325.028,447751.714,191887.272,447615.469
958.0,2,0,R,140838.062,478267.96,141112.143,477368.73
632.0,1,0,R,140534.505,478822.727,140838.062,478267.96
782.0,1,0,L,180778.634,443412.357,181028.783,442689.568
4260.0,1,0,R,180796.0,443341.801,183778.253,446197.777
1681.0,2,0,L,104631.01000000001,448359.271,104708.644,446759.68
697.0,1,0,R,90958.748,439071.761,91567.353,439408.423
1152.0,2,0,R,91312.48,451621.627,92454.391,451471.681
345.0,1,0,R,141122.11394,477030.564760002,141204.326,476696.710000002
96.0,1,0,R,154479.338,460401.06,154572.265,460378.036
1133.0,2,0,R,91567.353,439408.423,92677.84038,439629.33245
386.0,2,0,R,201618.191,502779.47300000204,201868.9653,503072.699510001
488.0,2,0,R,206350.529,377641.764,206536.771,378090.691
419,1,0,R,92454.391,451471.681,92870.76,451424.902
419.0,1,0,R,92454.391,451471.681,92870.76,451424.902
700.0,1,0,R,88253.227,437580.80700000003,88857.176,437928.673
1330.0,2,0,R,225191.00395,524652.78416,226488.235,524913.439
2093.0,1,0,R,138855.93936,479802.752010001,140534.505,478822.727000001
5464.0,1,0,R,169345.243,464527.295,174451.703,466261.647
2222.0,2,0,L,250788.172,466314.855,248732.796,466838.954
2423.0,1,0,R,87507.124,416349.78100000205,86630.656,414092.017000001
231.0,1,0,R,90011.109,438647.173,90200.488,438778.768
1044.0,2,0,L,97841.619,440998.973,96819.984,440784.073
71.0,1,0,L,164686.96805,563331.15329,164617.352,563345.094
40.0,1,0,L,246738.306,559142.707,246698.887,559141.389
1623.0,1,0,L,91748.26232,451591.80909,90137.24,451788.697
189.0,2,0,L,110949.71,485765.353,110861.723,485598.717
1637.0,1,0,L,131344.355,548435.186,131058.0,546834.0
60.0,1,0,R,168963.46723,464505.29662,169021.295,464494.905
1026.0,2,0,L,227779.577,526433.421,227588.024,525447.533
1297.0,2,0,L,59211.05588,387335.01594,60377.07,386867.93
1295.0,2,0,R,106393.65018,497231.83022,106944.188,498401.002
2078.0,1,0,R,186484.48155,416909.24663,186155.593,418960.902
2080.0,1,0,L,186144.219,418959.296,186470.72275,416905.59849
1830.0,1,0,L,190774.58577,447896.31843,189030.14,448431.56700000097
2166.0,2,0,L,145418.564,452228.407,143259.996,452402.066
2718.0,2,0,R,154672.761,433666.278,157145.29545,434634.89666
1358.0,1,0,R,157145.29545,434634.89666,158498.66855,434751.11224
502.0,2,0,L,201898.546,503167.226,201568.18,502789.013
59.0,1,0,L,99845.71,471389.854,99902.539,471402.278
340.0,2,0,L,105359.434,496629.092,105390.91,496290.94
25.0,0,0,L,206294.783,375156.015,206270.748,375164.226
315.0,1,0,R,122756.0,492267.0,122660.078,492409.669
299.0,1,0,L,205907.615,378523.28,205609.156,378512.095
151.0,1,0,R,206367.517,380236.536,206334.329,380383.733
85.0,1,0,L,80674.596,390098.064,80673.93000000001,390181.372
66.0,1,0,R,182374.333,550575.09,182427.725,550612.649
439.0,1,0,L,206535.617,378459.443,206471.01,378026.8
1080.0,2,0,R,96740.035,440746.09,97798.372,440963.035
816.0,1,0,R,138040.0462,479775.76448,138855.93936,479802.752010001
8149.0,2,0,R,242972.605,461475.306,248333.762,466877.448
1828.0,1,0,R,249126.942,466742.826,250797.286,466304.996
1221.0,1,0,R,139292.643,452315.466,140450.769,452649.049
2306.0,2,0,L,34438.06,389439.276,36125.005,391005.629
807.0,1,0,R,130307.88,539009.938,130237.088,539813.591
656.0,1,0,L,124628.50869,491315.32523,124373.779,491237.288
221.0,1,0,L,85293.648,437724.344,85319.02100000001,437928.566
47.0,1,0,L,163428.207,402031.564,163439.32,401987.02
1397.0,1,0,L,201077.26374,537435.86268,201891.48361,536303.05262
399.0,0,0,R,265300.44428,481303.8321,265692.0,481281.0
25.0,1,0,R,185712.881,433823.896,185711.455,433849.155
92.0,1,0,R,206617.92,378530.216,206708.629,378545.489
1479.0,1,0,L,142683.047,452457.753,141227.078,452711.81
283.0,0,0,R,188553.39,321495.775,188830.028,321525.438
198.0,2,0,R,214962.0,490628.0,215104.584,490492.918
98.0,1,0,L,202705.601,364140.076,202629.008,364079.336
709.0,1,0,R,104401.625,445940.853,104682.541,446584.555
1669.0,1,0,R,95137.5,440289.746,96740.035,440746.09
1415.0,2,0,R,92870.76,451424.902,94265.604,451195.019
468.0,2,0,L,90940.838,439081.976,90505.701,438914.933
747.0,1,0,L,178928.622,537035.431,179164.932,536328.763
14.0,1,0,L,108543.59763,428109.64795,108530.90308,428114.45167
334.0,1,0,R,206659.858,378529.497,206593.912,378429.078
608.0,1,0,R,206084.259,378478.479,206480.45,378101.716
524,1,0,L,182894.402,445534.113,182439.749,445274.068
155.0,1,0,R,79159.413,395597.526,79137.36,395444.629
1000.0,1,0,R,227827.717,528026.195,227638.962,528997.182
60.0,1,0,R,139471.696,412166.979,139529.437,412165.966
117.0,1,0,R,136690.677,480368.593,136781.921,480295.579
103.0,1,0,L,257476.422,479595.173999999,257373.838,479599.222
45.0,0,0,R,185699.92,433867.283,185703.683,433822.921
52.0,0,0,R,185699.92,433867.283,185683.875,433821.045
74.0,1,0,L,85112.637,437903.442,85185.73300000001,437911.626
447.0,0,0,R,182479.22237,572847.37105,182523.989,573263.226
208.0,0,0,R,246180.938,558928.116,246381.818,558979.936
260.0,1,0,R,202364.816,363656.87,202372.269,363851.622
91.0,1,0,R,206236.653,376735.349,206232.18,376825.885
411.0,0,0,L,154765.914,460453.378,154358.0,460470.0
169.0,0,0,L,182283.796,573387.248,182315.894,573221.461
19.0,0,0,R,163799.72837,401339.06778,163812.604,401352.614
17.0,1,0,R,109594.902,524726.779,109591.89199999999,524710.276
138.0,1,0,R,108846.583,427907.926,108978.22927,427868.99959
155.0,1,0,R,164752.795,507202.185,164732.708,507355.740000001
383.0,2,0,R,143774.041,472596.287,144051.247,472331.695
124.0,1,0,R,80526.274,390746.36,80476.824,390859.51
496.0,1,0,L,206972.188,378619.062,206604.378,378921.471
94.0,1,0,R,206536.771,378090.691,206571.094,378178.046
84.0,1,0,R,206708.629,378545.489,206791.115,378562.959
475.0,1,0,L,85380.9718,434592.43427,85139.936,434999.795
446.0,1,0,L,248979.948,473252.524,248682.87,473573.155
480.0,1,0,L,111213.229,486165.775,110949.71,485765.353
2475.0,2,0,L,182360.599,445217.162,180778.634,443412.357
80.0,1,0,R,157990.211,379839.948,158013.514,379764.029
52.0,1,0,R,163592.19,400969.114,163613.548,401015.275
417.0,1,0,L,145390.0,473935.0,145420.308,473565.279
140.0,1,0,R,145516.838,473693.253,145537.0,473832.0
129.0,1,0,R,86545.17341,445333.3022,86586.261,445211.765
67.0,1,0,R,206593.912,378429.078,206585.475,378495.795
621.0,1,0,L,206522.725,379008.215,206160.467,378544.117
2705.0,2,0,R,152373.327,431868.624,154504.804,433532.073
851.0,1,0,L,185227.0,448779.0,184401.363,448573.093
809.0,1,0,R,181102.365,442610.005,180796.0,443341.801
1103.0,2,0,R,181086.991,441555.788,181102.365,442610.005
79.0,1,0,R,164646.098,563318.774,164718.12,563287.293
446.0,1,0,L,140200.329,412123.024,139769.311,412237.098
172.0,2,0,L,139699.266,412252.648,139533.855,412264.771
144.0,1,0,R,109794.023,477909.077,109688.337,477811.861000002
464.0,1,0,L,225093.881,524622.283,224714.07628,524357.90304
735.0,1,0,L,183157.394,551403.305,182529.943,551480.805
171.0,1,0,#,213325.0,493161.0,213385.3037,493001.36301
1397.0,2,0,R,136781.921,480295.579000002,138040.0462,479775.76448
1178.0,1,0,L,141129.1885,477184.16790000105,140844.139,478301.540000002
1574.0,0,0,L,28104.376,373949.899,26750.342,374746.11
870.0,2,0,L,109019.284,400405.339,108991.632,401270.037
69.0,1,0,R,157978.739,379907.787,157990.211,379839.948
180.0,1,0,R,107732.891,499901.31,107821.007,500058.563
139.0,2,0,L,207165.13,378624.849,207026.349,378614.756
1008.0,2,0,R,227600.495,525432.001,227804.36797,526397.86357
857.0,2,0,L,89295.43312,438226.0248,88574.516,437763.321
4093.0,2,0,L,195020.694,444195.021,192679.07154,447363.78649
70.0,1,0,R,139073.871,412170.428,139143.508,412174.543
40.0,1,0,L,109348.296,477279.17,109368.04000000001,477313.463
52.0,1,0,L,122563.991,492560.547,122513.099,492568.391
50.0,1,0,L,122626.475,492484.035,122607.671,492529.017
177.0,1,0,L,137741.21,397023.709,137725.197,397196.274
97,1,0,L,182439.749,445274.068,182360.599,445217.162
420.0,1,0,L,248732.796,466838.954,248315.904,466890.325
415.0,1,0,L,227288.959,524872.204,227096.09251,524504.47505
85.0,1,0,R,80431.754,390941.993,80451.94499,390860.14995
803.0,1,0,R,118697.643,498475.713,119062.122,499171.968
796.0,1,0,R,111167.515,485441.355,110955.333,485794.846000002
666.0,2,0,L,137283.0,479994.511,136734.249,480368.947
61.0,1,0,L,86580.48,445315.498,86580.06,445375.673
219.0,1,0,L,202058.861,503316.487,201898.546,503167.226
371.0,1,0,L,265958.979,481560.262,265596.0,481539.0
283.0,1,0,R,107821.007,500058.563,107955.675,500307.385
366.0,1,0,L,105092.36706,497891.21715,105169.222,497533.234
94.0,1,0,R,182556.275,550799.837,182499.012,550726.834
30.0,1,0,R,110955.333,485794.846000002,110949.71,485765.35300000105
464.0,1,0,R,85038.786,435025.288,85258.59724,434620.18812
128.0,1,0,R,265546.51001,481378.03566,265663.16687,481430.35855
814.0,1,0,L,130357.176,541673.469,130278.755,540863.577
266.0,1,0,R,164718.12,563287.293,164963.0,563187.0
437.0,2,0,R,141084.027,452680.676,141518.067,452647.954
160.0,1,0,L,85185.73300000001,437911.626,85277.005,437803.724
83.0,1,0,L,206678.31,375055.412,206755.055,375023.643
34.0,1,0,R,109380.461,525215.137,109359.182,525241.285
525.0,1,0,R,164955.153,506737.993000002,164752.795,507202.185
132.0,1,0,R,85233.60800000001,432399.589,85106.352,432434.525
954.0,1,0,R,184269.838,448528.372,185197.035,448753.085
1142.0,1,0,L,61570.621,426531.539,62317.070999999996,427395.816
2821.0,2,0,R,228230.28155,525125.75457,230886.14,525921.344
1384.0,1,0,R,237590.851,525681.812,238972.103,525704.873
61.0,1,0,L,109135.524,477054.188,109181.508,477093.157
31.0,1,0,L,85357.557,437985.423,85328.788,437996.442
174.0,1,0,R,163031.681,403814.33,163109.621,403968.944
664.0,1,0,L,89422.361,451880.183,88765.033,451970.349
25.0,1,0,R,88990.33546,431732.406,89012.917,431721.057
380.0,1,0,L,104179.995,424448.842,104036.278,424796.629
4839.0,2,0,L,190784.576,504856.584,194576.079,502216.14
446.0,1,0,L,80548.405,390502.751,80975.588,390629.445
1940.0,1,0,R,194911.092,444232.441,196409.36000000002,443058.103
2755.0,2,0,L,104474.50200000001,446070.088,102546.162,444106.664
106.0,1,0,R,188448.831,321484.595,188553.39,321495.775
60.0,1,0,R,163294.64,404257.312,163323.258,404309.474
36.0,1,0,R,60066.457,425077.304,60030.308,425075.451
254.0,1,0,R,257385.0,479423.0,257249.187,479549.15
62.0,1,0,L,240355.946,555240.451,240298.221,555218.634
386.0,0,0,L,240298.221,555218.634,239933.423,555098.086
474.0,0,0,R,86297.08126,446321.66298,86367.0,445853.0
159.0,2,0,R,205829.871,378482.0,205988.627,378483.186
1210.0,1,0,R,182427.725,550612.649,182407.775,551574.691
615.0,1,0,L,107860.106,500173.243,107584.029,499623.664
5891.0,2,0,R,110250.354,478928.701,110646.876,484805.156
1365.0,2,0,L,238977.863,525739.622,237615.834,525714.63
152.0,2,0,L,227514.179,525055.282,227362.884,525038.905
597.0,1,0,#,213993.0,491939.0,214300.0,491427.0
109.0,1,0,R,164795.623,506503.058,164796.212,506612.415
22.0,2,0,R,60087.554,425081.889,60065.946,425081.552
391.0,0,0,R,172102.99083,579350.28734,172466.228,579319.168
29.0,1,0,R,33268.585,389076.647000003,33291.83577,389094.53334
465.0,1,0,R,193053.58191,555233.861960003,193360.225,555536.382000001
148.0,0,0,R,100209.631,459506.345,100063.5297,459485.33537
294.0,2,0,L,85978.459,432133.043,85706.911,432239.933
420.0,1,0,L,227588.024,525447.533,227394.992,525074.993
450.0,2,0,R,242382.945,460955.399,242737.506,461231.734
478.0,1,0,R,227157.088,524574.829,227375.04392,525000.12594
111.0,1,0,R,248649.253,473559.345,248693.888,473457.396
742.0,2,0,L,130278.755,540863.577,130212.138,540125.038
96.0,1,0,L,265284.495,481335.482,265193.294,481304.989
180.0,1,0,R,86264.664,446497.452,86297.08126,446321.66298
352.0,1,0,L,111178.113,486134.742,110902.285,485936.293
168.0,1,0,R,89012.917,431721.057,89173.899,431674.559
1070.0,1,0,R,81124.182,390678.889,80568.244,390528.405
3014.0,1,0,R,159949.15256,566349.24038,162296.442,564472.785
147.0,2,0,L,206647.89,378572.51,206501.219,378556.945
2210.0,2,0,R,196687.455,501586.59,194576.079,502216.14
2197.0,2,0,L,157044.37386,434641.63812,155005.484,433937.284
78.0,1,0,R,202034.11000000002,363482.637,202088.896,363537.491
65.0,1,0,L,183207.961,551441.608,183157.394,551403.305
199.0,1,0,L,86413.183,446106.703,86352.899,446296.633
144.0,1,0,R,115792.91,481102.647,115682.526,481192.66000000003
310.0,1,0,R,99486.0,471395.0,99177.676,471379.061
175.0,1,0,R,177871.614,539116.812,177816.344,539283.147
1913.0,2,0,R,36147.734,391042.782,34723.474,389768.687
377.0,1,0,L,265596.0,481539.0,265284.495,481335.482
123.0,1,0,L,239629.951,554867.965,239524.786,554805.48
22.0,0,0,R,164940.60812,506758.53311000305,164942.028,506737.579000003
409.0,1,0,R,206536.771,378090.691,206585.475,378495.795
256.0,0,0,R,206290.077,375620.848,206442.41346,375733.4387
1275.0,1,0,L,106918.181,498388.43,106383.64138,497234.54842
252.0,1,0,L,85437.0,438099.0,85225.659,437991.227
54.0,1,0,L,163316.075,404320.252,163274.079,404287.386
68.0,1,0,L,193422.329,555595.58,193357.191,555577.139
346.0,0,0,L,257373.838,479599.222,257531.51099,479680.53157
847.0,1,0,R,87766.155,417933.259,87581.665,417106.727
155.0,1,0,R,191320.0,321241.999999999,191474.543,321238.067
35.0,1,0,R,86406.76529,445709.12371,86420.52408,445676.91536
154.0,1,0,R,108006.846,428237.584,108145.176,428171.394
54.0,1,0,L,207026.349,378614.756,206972.188,378619.062
40.0,1,0,R,158010.536,379803.79,158013.514,379764.029
47.0,1,0,L,227394.992,525074.993,227371.286,525034.373
95.0,1,0,L,87660.187,407854.164,87727.008,407920.151
46.0,1,0,R,206592.353,378644.278,206603.11000000002,378689.134
530.0,0,0,L,249285.585,472822.693,248997.39,473245.291
149.0,2,0,R,206585.475,378495.795,206592.353,378644.278
649.0,1,0,R,110781.564,485936.0,110242.627,486266.421
1050.0,1,0,R,107288.185,498951.04000000004,107732.891,499901.31
869.0,1,0,L,95158.369,450845.738,94363.774,451187.956
122.0,1,0,R,255248.246,566850.725,255279.259,566967.486
89.0,1,0,R,246662.27000000002,559096.054,246742.29694,559133.00417
106.0,1,0,L,88539.946,408010.627,88462.384,408081.893
40.0,1,0,L,206432.985,378504.673000001,206471.07,378515.704
134.0,1,0,L,207298.077,378632.365,207165.13,378624.849
648.0,1,0,L,85106.352,432434.525,84462.155,432496.47000000003
265.0,1,0,L,165230.401,563159.388,164985.681,563256.30681
338.0,1,0,R,202088.896,363537.491,202364.816,363656.87
5037.0,1,0,L,131005.522,546656.402,130357.176,541673.469
61.0,1,0,L,123712.146,501848.73,123650.896,501852.742
203.0,0,0,L,99179.67,471351.238,99373.39199999999,471323.212
57.0,1,0,L,206535.617,378459.443,206522.733,378404.465000003
116.0,1,0,R,140123.465,412105.716,140238.203,412091.554
81.0,1,0,R,249046.847,466755.992,249126.942,466742.826
395.0,1,0,R,105265.3864,497144.10997,105180.988,497530.123
18.0,1,0,L,109452.282,524734.47,109447.987,524716.89
55.0,1,0,R,158091.621,379452.025,158145.912,379446.834
20.0,1,0,R,137087.562,448005.27,137092.935,448024.548
289.0,1,0,L,206447.99,375252.018,206294.783,375156.015
1096.0,2,0,R,60904.291,425787.86,60087.554,425081.889
198.0,1,0,L,215104.584,490492.918,214972.035,490638.059
1832.0,1,0,R,104682.541,446584.555,104713.46,448337.812
110.0,1,0,L,139533.855,412264.771,139529.437,412165.966
1692.0,1,0,#,215104.584,490492.918,216293.748,489289.511
2615.0,1,0,L,201857.30262,572250.52634,199413.64571,573113.08581
33.0,0,0,L,164538.158,506787.457,164531.103,506755.349
482.0,0,0,L,124931.089,490970.371,124632.963,491324.58045
61.0,2,0,R,216403.462,489173.833,216447.247,489132.628
49.0,1,0,R,109537.068,477633.97000000003,109513.47,477591.211
382.0,2,0,R,109462.644,524817.509,109594.902,524726.779
95.0,1,0,R,95343.85800000001,450726.743,95429.89,450685.936
472.0,1,0,R,163165.002,403820.822,163294.64,404257.312
402.0,1,0,L,206291.378,375146.422,206678.31,375055.412
466.0,0,0,L,193357.191,555577.139,192912.488,555553.341
328.0,1,0,L,192915.944,555543.102,193078.999,555468.096
246.0,1,0,R,192812.79305,574969.79448,193039.918,574874.888
171.0,1,0,R,171932.33000000002,579337.13034,172102.99083,579350.28734
14.0,1,0,L,109458.455,524568.978,109464.497,524556.895
240.0,1,0,L,201568.18,502789.013,201414.396,502605.29000000004
63.0,1,0,L,191561.96549,321245.297250002,191505.621,321272.76100000204
106.0,1,0,R,265195.954,481289.153,265300.44428,481303.8321
226.0,1,0,R,163803.715,401361.193,163639.985,401381.821
112.0,1,0,R,85679.773,432281.063,85567.992,432279.074
35.0,1,0,R,100064.28151,459477.47777,100098.87897,459483.58239
1964.0,1,0,R,121970.474,501005.228,123709.95745,501835.12152
147.0,1,0,L,110025.902,478062.506,110139.237,478156.646
270.0,1,0,L,144119.684,472326.524,143922.969,472511.32
492.0,1,0,L,206524.586,379103.801,206539.421,378613.302
66.0,1,0,R,88382.837,409023.17,88347.47,408969.508
569.0,1,0,R,80451.94499,390860.14995,80548.405,390502.751
706.0,1,0,R,191887.272,447615.469,192560.636,447409.016
1497.0,1,0,L,87881.1253,418361.65837,88221.462,419819.248
148.0,2,0,R,206471.07,378515.704,206617.92,378530.216
1029.0,1,0,L,227598.82,529017.927,227807.264,528023.389
154.0,2,0,L,206539.421,378613.302,206535.617,378459.443
116.0,1,0,L,138151.238,459085.855,138265.589,459095.776
142.0,1,0,R,205687.998,378490.673,205829.871,378482.0
299.0,1,0,L,162929.799,404031.623000003,163081.87,403994.457999999
461.0,1,0,R,89613.71485,438415.34769,90011.109,438647.173
443.0,0,0,R,124092.594,491347.54000000004,124450.0,491086.0
1412.0,2,0,R,141518.067,452647.954,142908.266,452405.808
580.0,1,0,L,143259.996,452402.066,142683.047,452457.753
3864.0,1,0,L,108763.299,402133.436,107267.753,405695.329
557.0,1,0,R,224727.91272,524347.24447,225191.00395,524652.78416
2629.0,2,0,R,102546.855,444078.917,104401.625,445940.853
137.0,1,0,L,85602.436,433883.95,85583.919,434019.969
496.0,1,0,L,181220.588,522888.314,181245.286,522745.582
840.0,1,0,R,168139.88822,416403.70409,168748.671,416982.347
112.0,1,0,R,202372.269,363851.622,202452.80000000002,363929.788
880.0,1,0,R,182372.907,551562.608,182556.275,550799.837
524.0,1,0,#,213724.0,492389.0,213993.0,491939.0
128.0,1,0,R,216670.474,488956.193,216782.322,488895.968
33.0,1,0,L,89004.761,431840.496,88975.62,431854.496
1215.0,2,0,R,108973.399,401276.382,108993.378,400066.061
368.0,1,0,R,109306.585,477605.4,109537.068,477633.97000000003
706.0,1,0,R,227528.67947,525043.40959,228230.28155,525125.75457
38.0,1,0,R,139683.073,412151.442,139719.77,412146.76
5529.0,2,0,R,185197.035,448753.085,190513.651,447941.94
261.0,2,0,R,206232.18,376825.885,206205.304,377085.781
5831.0,2,0,L,237103.449,525733.532,231282.053,526029.447
575.0,1,0,R,78971.705,395497.858,79209.292,395005.427
34.0,1,0,R,115830.47955,480949.592180002,115829.97885,480983.866250004
