type	starttime_new	endtime_new	vild_primair_wegnummer	primaire_locatie_lengtegraad	primaire_locatie_breedtegraad	duration
vehicle_obstruction	1-10-2019 19:50	1-10-2019 21:02	A4	4.347420216	52.04418182	72.13333333
vehicle_obstruction	1-10-2019 19:50	1-10-2019 21:06	A7	7.078699112	53.14720917	75.81666667
accident	1-10-2019 19:51	1-10-2019 21:06	A2	5.323185921	51.7245903	75.35
vehicle_obstruction	1-10-2019 19:51	1-10-2019 20:04	A1	5.727908	52.19411	13.01666667
vehicle_obstruction	1-10-2019 19:52	1-10-2019 21:07	A4	4.758267879	52.3205986	75.28333333
vehicle_obstruction	1-10-2019 19:58	1-10-2019 20:34	A29	4.418732	51.77841	35.53333333
vehicle_obstruction	1-10-2019 20:00	1-10-2019 22:55	A1	6.251722	52.23969	175.0166667
vehicle_obstruction	1-10-2019 20:03	1-10-2019 21:19	A4	4.712464809	52.27843857	75.63333333
vehicle_obstruction	1-10-2019 20:07	1-10-2019 20:11	A1	5.624238	52.17098	4.016666667
vehicle_obstruction	1-10-2019 20:08	1-10-2019 20:15	N396	5.543487	51.34975	7.016666667
vehicle_obstruction	1-10-2019 20:09	1-10-2019 21:50	A2	5.532784713	51.36071145	101.1
vehicle_obstruction	1-10-2019 20:15	1-10-2019 20:15	A1	5.680617809	52.1871109	0.516666667
vehicle_obstruction	1-10-2019 20:15	1-10-2019 20:56	A10	4.915208817	52.41762924	41.03333333
vehicle_obstruction	1-10-2019 20:16	1-10-2019 20:18	A28	5.553702831	52.29792023	2.516666667
vehicle_obstruction	1-10-2019 20:16	1-10-2019 21:03	A6	5.528626919	52.49831009	46.88333333
vehicle_obstruction	1-10-2019 20:18	1-10-2019 21:34	A2	5.726130962	50.86766052	75.95
vehicle_obstruction	1-10-2019 20:19	1-10-2019 20:35	A1	4.994021893	52.33536911	16.51666667
vehicle_obstruction	1-10-2019 20:20	1-10-2019 21:35	A1	5.005574226	52.33277893	75.11666667
vehicle_obstruction	1-10-2019 20:21	1-10-2019 20:52	A4	4.753805161	52.31697845	31.66666667
vehicle_obstruction	1-10-2019 20:25	1-10-2019 20:42	A9	4.73590517	52.60874176	16.93333333
vehicle_obstruction	1-10-2019 20:29	1-10-2019 20:32	A67	5.614595	51.42023	3.016666667
vehicle_obstruction	1-10-2019 20:33	1-10-2019 21:09	A67	5.626649857	51.42147064	36.51666667
vehicle_obstruction	1-10-2019 20:35	1-10-2019 21:50	A2	5.526220798	51.36766052	75.23333333
accident	1-10-2019 20:36	1-10-2019 21:32	A9	4.70085001	52.50019073	56.05
vehicle_obstruction	1-10-2019 20:37	1-10-2019 20:44	A15	4.948078156	51.84542084	7.616666667
vehicle_obstruction	1-10-2019 20:39	1-10-2019 21:47	A4	4.753804615	52.31697998	67.38333333
accident	1-10-2019 20:42	1-10-2019 21:57	A59	5.066904068	51.69277954	75.16666667
accident	1-10-2019 20:43	1-10-2019 21:45	A73	5.992747784	51.54906082	62.1
vehicle_obstruction	1-10-2019 20:44	1-10-2019 21:29	A20	4.420527935	51.92383957	45.51666667
vehicle_obstruction	1-10-2019 20:44	1-10-2019 20:47	A9	4.707268	52.50896	2.516666667
accident	1-10-2019 20:45	1-10-2019 21:33	A9	4.706723213	52.50841141	48.85
vehicle_obstruction	1-10-2019 20:45	1-10-2019 22:00	A12	4.703834057	52.04005051	75.31666667
vehicle_obstruction	1-10-2019 20:46	1-10-2019 21:05	A59	4.88553381	51.6873703	19.45
vehicle_obstruction	1-10-2019 20:47	1-10-2019 20:53	A9	4.719067097	52.52217102	5.516666667
vehicle_obstruction	1-10-2019 20:49	1-10-2019 21:49	A12	4.703232	52.03984	59.51666667
general_obstruction	1-10-2019 20:49	1-10-2019 21:28	A20	4.43283987	51.92886353	38.93333333
vehicle_obstruction	1-10-2019 20:53	1-10-2019 21:43	A2	4.914362907	52.32321167	49.7
vehicle_obstruction	1-10-2019 20:57	1-10-2019 22:12	A12	4.95272398	52.08029175	75.46666667
vehicle_obstruction	1-10-2019 21:00	1-10-2019 21:06	A15	5.091507	51.84112	6.016666667
accident	1-10-2019 21:01	1-10-2019 21:47	A32	6.193618774	52.67134857	46.06666667
vehicle_obstruction	1-10-2019 21:05	1-10-2019 21:39	A73	5.99393	51.54579	34.53333333
vehicle_obstruction	1-10-2019 21:09	1-10-2019 21:32	A32	6.192655	52.67535	23.05
vehicle_obstruction	1-10-2019 21:12	1-10-2019 21:43	A1	5.018753052	52.33253098	30.78333333
vehicle_obstruction	1-10-2019 21:13	1-10-2019 21:40	A12	4.937314987	52.08021164	27.01666667
vehicle_obstruction	1-10-2019 21:14	1-10-2019 21:37	A12	4.95194006	52.08024979	23.7
vehicle_obstruction	1-10-2019 21:16	1-10-2019 22:32	A44	4.555755138	52.2253685	75.71666667
vehicle_obstruction	1-10-2019 21:17	1-10-2019 21:25	A32	6.195189953	52.66955185	7.233333333
vehicle_obstruction	1-10-2019 21:19	1-10-2019 21:44	A1	5.024433136	52.33232117	25.01666667
vehicle_obstruction	1-10-2019 21:20	1-10-2019 21:53	A29	4.51639986	51.85562134	33.36666667
vehicle_obstruction	1-10-2019 21:20	1-10-2019 21:38	A29	4.516495	51.85585	18.05
vehicle_obstruction	1-10-2019 21:22	1-10-2019 22:37	N211	4.284380913	52.01153183	75.23333333
vehicle_obstruction	1-10-2019 21:24	1-10-2019 22:39	A5	4.731698036	52.30268097	75.58333333
vehicle_obstruction	1-10-2019 21:25	1-10-2019 21:30	A58	4.068535	51.43588	4.55
vehicle_obstruction	1-10-2019 21:25	1-10-2019 21:43	A4	4.341045	51.9698	18
vehicle_obstruction	1-10-2019 21:30	1-10-2019 22:37	A58	4.088503	51.42482	67.03333333
vehicle_obstruction	1-10-2019 21:30	1-10-2019 22:36	A58	4.083620071	51.4275589	65.7
accident	1-10-2019 21:31	1-10-2019 22:50	A58	4.085937023	51.42657089	79.41666667
accident	1-10-2019 21:31	1-10-2019 21:58		6.800621033	52.25101852	27.43333333
vehicle_obstruction	1-10-2019 21:39	1-10-2019 22:54	N276	5.95139122	50.94464111	75.26666667
vehicle_obstruction	1-10-2019 21:40	1-10-2019 22:56	A28	5.541666985	52.27539063	75.63333333
accident	1-10-2019 21:41	1-10-2019 22:09	A44	4.449233055	52.16250992	27.33333333
vehicle_obstruction	1-10-2019 21:43	1-10-2019 21:43	A28	6.172860146	52.55160141	0.133333333
vehicle_obstruction	1-10-2019 21:47	1-10-2019 23:02	A4	4.606672764	52.19174957	75.53333333
accident	1-10-2019 21:47	1-10-2019 23:03		4.44284296	52.15542984	75.65
vehicle_obstruction	1-10-2019 21:50	1-10-2019 22:21	A2	5.258792877	51.80210876	30.6
vehicle_obstruction	1-10-2019 21:51	1-10-2019 22:27	A4	4.370102882	51.90581894	35.96666667
vehicle_obstruction	1-10-2019 21:55	1-10-2019 21:55	N282	4.949560165	51.57275009	0.5
general_obstruction	1-10-2019 21:56	1-10-2019 22:34	A73	6.063298	51.456966	38.46666667
accident	1-10-2019 21:56	1-10-2019 23:11	A8	4.876244068	52.42322922	75.43333333
vehicle_obstruction	1-10-2019 21:56	1-10-2019 22:05	A4	4.370128	51.90585	9.066666667
vehicle_obstruction	1-10-2019 21:56	1-10-2019 23:12	A12	5.049509048	52.0700798	75.8
vehicle_obstruction	1-10-2019 21:57	1-10-2019 22:08	A28	6.27218	52.68399	11.1
vehicle_obstruction	1-10-2019 21:57	1-10-2019 22:46	A44	4.439630032	52.15335846	48.58333333
vehicle_obstruction	1-10-2019 21:59	1-10-2019 22:25	A10	4.86765	52.4173	26.03333333
vehicle_obstruction	1-10-2019 21:59	1-10-2019 22:27	A16	4.596690178	51.85873032	28.16666667
vehicle_obstruction	1-10-2019 22:00	1-10-2019 22:01	A6	5.72173214	52.85179901	0.533333333
vehicle_obstruction	1-10-2019 22:01	1-10-2019 23:16	A8	4.86581707	52.43238068	75.35
vehicle_obstruction	1-10-2019 22:01	1-10-2019 23:17	A4	4.623277187	52.20981979	75.78333333
vehicle_obstruction	1-10-2019 22:02	1-10-2019 22:40	N11	4.677312	52.11165	38.06666667
vehicle_obstruction	1-10-2019 22:05	1-10-2019 22:47	A10	4.843040943	52.35839081	42.31666667
vehicle_obstruction	1-10-2019 22:07	1-10-2019 22:07	A73	6.082606792	51.44100952	0.55
vehicle_obstruction	1-10-2019 22:08	1-10-2019 22:33	A73	6.054928	51.47004	24.51666667
vehicle_obstruction	1-10-2019 22:11	1-10-2019 23:27	N11	4.675834179	52.11166	75.83333333
vehicle_obstruction	1-10-2019 22:12	1-10-2019 22:13	A28	5.763372898	52.36075974	0.516666667
vehicle_obstruction	1-10-2019 22:21	1-10-2019 23:36	N347	6.557227135	52.28456116	75.48333333
accident	1-10-2019 22:21	1-10-2019 23:36		5.85623312	51.86545944	75.25
vehicle_obstruction	1-10-2019 22:22	1-10-2019 22:22	A28	5.772768021	52.3615799	0.516666667
vehicle_obstruction	1-10-2019 22:22	1-10-2019 22:24	A28	6.203903	52.60148	2.533333333
vehicle_obstruction	1-10-2019 22:24	1-10-2019 23:43	A58	5.042542	51.53996	79
vehicle_obstruction	1-10-2019 22:28	1-10-2019 23:51	N35	6.468234062	52.36589813	83.01666667
vehicle_obstruction	1-10-2019 22:28	1-10-2019 22:34	A73	5.71503	51.85885	6
vehicle_obstruction	1-10-2019 22:29	2-10-2019 05:24	A58	4.937243	51.55239	414.4833333
general_obstruction	1-10-2019 22:33	1-10-2019 22:53	A16	4.722774982	51.60017014	20
vehicle_obstruction	1-10-2019 22:40	2-10-2019 00:29	A44	4.440963	52.15406	109.5166667
vehicle_obstruction	1-10-2019 22:40	2-10-2019 00:24	A44	4.438029766	52.15248108	104.1333333
vehicle_obstruction	1-10-2019 22:42	1-10-2019 22:46	A50	5.762943	51.9792	3.583333333
vehicle_obstruction	1-10-2019 22:46	1-10-2019 22:47	A6	5.702837	52.66668	1.566666667
vehicle_obstruction	1-10-2019 22:46	1-10-2019 23:05	N11	4.6691	52.11131	19.01666667
vehicle_obstruction	1-10-2019 22:47	1-10-2019 22:48	A7	5.749104977	52.9778595	1.05
vehicle_obstruction	1-10-2019 22:50	2-10-2019 00:05	A13	4.348533154	52.04167938	75.08333333
vehicle_obstruction	1-10-2019 22:51	2-10-2019 00:06	A4	4.352715015	51.95119095	75.46666667
vehicle_obstruction	1-10-2019 22:59	1-10-2019 23:26	A58	5.079101086	51.53656006	27.36666667
general_obstruction	1-10-2019 23:02	2-10-2019 00:18	A1	5.864776134	52.18716049	75.91666667
accident	1-10-2019 23:03	2-10-2019 00:04	A20	4.362329006	51.9260788	61.3
vehicle_obstruction	1-10-2019 23:04	2-10-2019 00:07	A50	5.818424225	52.01959991	63.23333333
accident	1-10-2019 23:08	2-10-2019 00:24	A2	5.80714798	51.2238884	75.98333333
accident	1-10-2019 23:09	1-10-2019 23:35	A1	5.724652767	52.19330978	25.86666667
vehicle_obstruction	1-10-2019 23:15	1-10-2019 23:38	A16	4.648560047	51.76971817	22.48333333
vehicle_obstruction	1-10-2019 23:18	1-10-2019 23:47	A16	4.64893198	51.77154922	29.36666667
vehicle_obstruction	1-10-2019 23:18	1-10-2019 23:24	A4	4.347483158	52.04273987	6.55
vehicle_obstruction	1-10-2019 23:22	1-10-2019 23:33	N764	5.919357	52.53318	11.53333333
vehicle_obstruction	1-10-2019 23:31	1-10-2019 23:52	A2	5.807113171	51.22401047	21.01666667
vehicle_obstruction	1-10-2019 23:43	1-10-2019 23:57	A59	4.878115177	51.68629074	14.16666667
accident	1-10-2019 23:48	2-10-2019 01:04	A76	5.766183853	50.96340942	75.93333333
vehicle_obstruction	1-10-2019 23:50	2-10-2019 00:04	A32	6.199598789	52.68333054	13.53333333
vehicle_obstruction	2-10-2019 00:19	2-10-2019 01:34	A27	5.166410923	52.09180069	75.25
vehicle_obstruction	2-10-2019 00:23	2-10-2019 00:43	N492	4.43825	51.86576	20.01666667
vehicle_obstruction	2-10-2019 00:35	2-10-2019 01:50	A44	4.521575928	52.21736145	75.38333333
vehicle_obstruction	2-10-2019 00:36	2-10-2019 00:45	A44	4.521168	52.21732	9.5
vehicle_obstruction	2-10-2019 00:36	2-10-2019 00:45	A44	4.52312994	52.21770859	9.116666667
vehicle_obstruction	2-10-2019 00:46	2-10-2019 01:02	N210	4.721552849	51.92945099	15.7
vehicle_obstruction	2-10-2019 00:53	2-10-2019 01:21	A16	4.537187	51.92645	27.98333333
vehicle_obstruction	2-10-2019 00:53	2-10-2019 01:00	A4	4.311932	52.00208	7.466666667
accident	2-10-2019 00:55	2-10-2019 02:10	A4	4.319903851	51.9932518	75.55
vehicle_obstruction	2-10-2019 00:59	2-10-2019 02:14	A76	5.766183853	50.96340942	75.15
vehicle_obstruction	2-10-2019 01:04	2-10-2019 02:19	A76	5.769927025	50.96469116	75.26666667
vehicle_obstruction	2-10-2019 01:30	2-10-2019 01:59	A16	4.539958	51.92619	29.51666667
vehicle_obstruction	2-10-2019 01:35	2-10-2019 01:35	A10	4.851082802	52.4012413	0.5
vehicle_obstruction	2-10-2019 01:35	2-10-2019 02:01	A15	4.423099995	51.87208939	26.16666667
accident	2-10-2019 01:39	2-10-2019 02:26	A27	4.819516182	51.55590057	46.58333333
vehicle_obstruction	2-10-2019 01:46	2-10-2019 03:02	A4	4.374920845	51.89493942	75.66666667
vehicle_obstruction	2-10-2019 02:00	2-10-2019 02:00	A4	4.379059792	51.92581177	0.233333333
vehicle_obstruction	2-10-2019 02:02	2-10-2019 02:13	A50	5.6852	51.83282	11
general_obstruction	2-10-2019 02:07	2-10-2019 04:41	A50	5.703305952	51.85099033	153.7166667
vehicle_obstruction	2-10-2019 02:32	2-10-2019 03:00	A10	4.848745823	52.33729172	28.06666667
vehicle_obstruction	2-10-2019 02:39	2-10-2019 03:29	A50	5.703935146	51.85145187	49.98333333
vehicle_obstruction	2-10-2019 03:24	2-10-2019 04:19	A15	4.667424202	51.85636902	54.51666667
vehicle_obstruction	2-10-2019 03:38	2-10-2019 03:51	A15	4.668618	51.856	13.01666667
general_obstruction	2-10-2019 04:22	2-10-2019 05:15	A59	5.024196148	51.69311142	52.95
vehicle_obstruction	2-10-2019 04:27	2-10-2019 04:36	A28	5.394773	52.13405	9.016666667
accident	2-10-2019 04:27	2-10-2019 05:43	A28	5.348266125	52.12517166	75.71666667
vehicle_obstruction	2-10-2019 05:11	2-10-2019 05:29	A28	5.354903221	52.12652969	18
vehicle_obstruction	2-10-2019 05:37	2-10-2019 06:20	N639	4.801186085	51.53641129	42.81666667
general_obstruction	2-10-2019 05:42	2-10-2019 09:14	A12	5.994517326	51.9706955	212.1833333
vehicle_obstruction	2-10-2019 05:46	2-10-2019 07:07	N810	6.023447	51.95987	81.01666667
vehicle_obstruction	2-10-2019 05:47	2-10-2019 07:00	A12	5.993330002	51.97158813	72.76666667
vehicle_obstruction	2-10-2019 05:57	2-10-2019 08:01	A2	4.986369133	52.1938591	124.6666667
vehicle_obstruction	2-10-2019 05:58	2-10-2019 07:13	A2	5.714245796	50.84572983	75.5
vehicle_obstruction	2-10-2019 05:59	2-10-2019 06:42	N227	5.364948	52.12669	43.13333333
vehicle_obstruction	2-10-2019 06:01	2-10-2019 06:19	A15	4.340536118	51.87292099	17.5
accident	2-10-2019 06:02	2-10-2019 07:17	A28	5.38305378	52.13217163	75.6
vehicle_obstruction	2-10-2019 06:10	2-10-2019 07:26	A8	4.820734024	52.46194077	76
vehicle_obstruction	2-10-2019 06:10	2-10-2019 06:59	A28	5.330338	52.11934	49.01666667
vehicle_obstruction	2-10-2019 06:13	2-10-2019 06:25	A1	5.90549	52.18335	12.05
vehicle_obstruction	2-10-2019 06:13	2-10-2019 06:55	A2	5.722622871	50.8657608	41.53333333
accident	2-10-2019 06:14	2-10-2019 07:29	A1	5.912703991	52.18286133	75.35
vehicle_obstruction	2-10-2019 06:15	2-10-2019 06:28	A2	4.986483	52.19255	13.03333333
vehicle_obstruction	2-10-2019 06:16	2-10-2019 07:32	A15	4.862669945	51.82556915	75.95
vehicle_obstruction	2-10-2019 06:24	2-10-2019 06:29	A15	4.897362232	51.83618927	5.55
vehicle_obstruction	2-10-2019 06:27	2-10-2019 07:02	A1	5.914221764	52.18357086	35.01666667
vehicle_obstruction	2-10-2019 06:29	2-10-2019 07:45	A1	5.045866013	52.32872009	75.88333333
vehicle_obstruction	2-10-2019 06:30	2-10-2019 06:35	A1	5.061383	52.32452	5.033333333
vehicle_obstruction	2-10-2019 06:35	2-10-2019 06:47	A1	5.042913914	52.3289566	12.41666667
vehicle_obstruction	2-10-2019 06:36	2-10-2019 07:51	A15	4.496459961	51.86487961	75.45
accident	2-10-2019 06:36	2-10-2019 07:52	A20	4.516018867	51.94786072	75.81666667
vehicle_obstruction	2-10-2019 06:42	2-10-2019 07:57	A12	5.029580116	52.07284164	75.36666667
vehicle_obstruction	2-10-2019 06:42	2-10-2019 07:38	A6	5.124257	52.31934	55.98333333
vehicle_obstruction	2-10-2019 06:45	2-10-2019 07:08	A12	5.029432	52.07279	23.03333333
vehicle_obstruction	2-10-2019 06:45	2-10-2019 06:46	A20	4.533816814	51.95148849	1.033333333
vehicle_obstruction	2-10-2019 06:45	2-10-2019 08:01	N300	6.007913113	50.84909058	75.73333333
vehicle_obstruction	2-10-2019 06:46	2-10-2019 08:01	N197	4.653090954	52.47404861	75.41666667
vehicle_obstruction	2-10-2019 06:48	2-10-2019 06:49	A50	6.018686771	52.43278885	1.533333333
vehicle_obstruction	2-10-2019 06:48	2-10-2019 07:36	A6	5.630239964	52.60467911	47.58333333
vehicle_obstruction	2-10-2019 06:53	2-10-2019 08:08	A9	5.018557072	52.33148956	75.41666667
vehicle_obstruction	2-10-2019 06:54	2-10-2019 08:09	A16	4.549174786	51.89791107	75.21666667
vehicle_obstruction	2-10-2019 06:55	2-10-2019 07:09	A16	4.588448048	51.86344147	13.71666667
vehicle_obstruction	2-10-2019 06:56	2-10-2019 08:12	A1	6.683137894	52.30661011	75.7
vehicle_obstruction	2-10-2019 06:58	2-10-2019 08:14		5.630811214	52.6027298	75.61666667
accident	2-10-2019 07:00	2-10-2019 08:15	A2	5.651146889	51.28269958	75.4
vehicle_obstruction	2-10-2019 07:02	2-10-2019 08:17	A2	4.968947887	52.24934006	75.58333333
vehicle_obstruction	2-10-2019 07:03	2-10-2019 08:18	A10	4.844176769	52.39603043	75.18333333
accident	2-10-2019 07:03	2-10-2019 08:18	A6	5.125205994	52.319561	75.1
accident	2-10-2019 07:04	2-10-2019 08:20	A15	4.496409893	51.86507034	75.73333333
vehicle_obstruction	2-10-2019 07:06	2-10-2019 07:29	N370	6.535238	53.22595	22.5
vehicle_obstruction	2-10-2019 07:06	2-10-2019 08:22	A4	4.544743061	52.1558609	75.85
vehicle_obstruction	2-10-2019 07:09	2-10-2019 07:09	A2	4.968430042	52.25020981	0.083333333
vehicle_obstruction	2-10-2019 07:10	2-10-2019 07:20	A58	4.360495	51.50768	10.01666667
vehicle_obstruction	2-10-2019 07:11	2-10-2019 07:47	A73	5.868667126	51.71789932	35.73333333
vehicle_obstruction	2-10-2019 07:12	2-10-2019 07:16	A12	4.980213165	52.08042908	4.016666667
general_obstruction	2-10-2019 07:12	2-10-2019 07:27	A58	4.369915133	51.50729317	15.4
vehicle_obstruction	2-10-2019 07:13	2-10-2019 07:27	A58	5.090577	51.53525	14.03333333
vehicle_obstruction	2-10-2019 07:14	2-10-2019 08:29	A20	4.617135048	51.9792099	75.63333333
accident	2-10-2019 07:14	2-10-2019 08:29	A12	4.9804492	52.08037949	75.05
vehicle_obstruction	2-10-2019 07:15	2-10-2019 08:30	A9	4.753480911	52.34061813	75.25
vehicle_obstruction	2-10-2019 07:15	2-10-2019 07:36	A58	5.090510845	51.53527069	20.33333333
accident	2-10-2019 07:19	2-10-2019 08:35	A28	5.418321133	52.15779114	76
vehicle_obstruction	2-10-2019 07:21	2-10-2019 07:29	A2	4.9717	52.24537	7.533333333
vehicle_obstruction	2-10-2019 07:21	2-10-2019 07:35	A16	4.564352989	51.88518906	13.95
vehicle_obstruction	2-10-2019 07:22	2-10-2019 07:29	A12	5.83802	52.02801	7.116666667
accident	2-10-2019 07:23	2-10-2019 08:38	A12	5.803414822	52.02296066	75.46666667
general_obstruction	2-10-2019 07:25	2-10-2019 10:06	A12	5.163502115	52.06073838	161.2166667
vehicle_obstruction	2-10-2019 07:25	2-10-2019 08:41	A7	4.844254971	52.45787811	75.85
vehicle_obstruction	2-10-2019 07:26	2-10-2019 07:33	A27	4.83711	51.55128	7.05
accident	2-10-2019 07:26	2-10-2019 08:41	A58	4.855176926	51.55641937	75.28333333
accident	2-10-2019 07:26	2-10-2019 08:41	A2	5.17810297	51.91453934	75.2
vehicle_obstruction	2-10-2019 07:28	2-10-2019 07:34	A12	5.212995052	52.05970001	5.533333333
vehicle_obstruction	2-10-2019 07:29	2-10-2019 08:01	A2	5.135428	51.94898	31.61666667
vehicle_obstruction	2-10-2019 07:29	2-10-2019 07:41	A27	5.111162186	51.99042892	11.58333333
vehicle_obstruction	2-10-2019 07:29	2-10-2019 08:05	A1	5.448184967	52.16740036	36.01666667
accident	2-10-2019 07:30	2-10-2019 08:45	A2	5.092486858	51.98303986	75.6
vehicle_obstruction	2-10-2019 07:31	2-10-2019 08:46	A1	5.445960999	52.16778946	75.58333333
accident	2-10-2019 07:31	2-10-2019 08:46	A2	5.115831852	51.96364975	75.38333333
vehicle_obstruction	2-10-2019 07:34	2-10-2019 07:36	A12	5.042563	52.0708	2.016666667
vehicle_obstruction	2-10-2019 07:34	2-10-2019 08:49	A2	4.965941906	52.25905991	75.25
vehicle_obstruction	2-10-2019 07:35	2-10-2019 07:43		4.572414875	52.36579895	7.9
vehicle_obstruction	2-10-2019 07:35	2-10-2019 08:51	A6	5.164946079	52.33779907	75.73333333
vehicle_obstruction	2-10-2019 07:38	2-10-2019 08:54	A12	5.916823864	52.01620865	75.93333333
vehicle_obstruction	2-10-2019 07:39	2-10-2019 08:55	A12	5.350989819	52.06557083	75.88333333
vehicle_obstruction	2-10-2019 07:39	2-10-2019 08:03	A12	5.356729984	52.06581879	23.66666667
vehicle_obstruction	2-10-2019 07:40	2-10-2019 08:08	A28	6.608785	53.13345	28
vehicle_obstruction	2-10-2019 07:40	2-10-2019 07:55	A16	4.573987007	51.87239075	15.48333333
vehicle_obstruction	2-10-2019 07:41	2-10-2019 07:58	A58	5.161922	51.54148	17
vehicle_obstruction	2-10-2019 07:41	2-10-2019 08:56	A58	5.162737846	51.54122162	75.36666667
vehicle_obstruction	2-10-2019 07:41	2-10-2019 08:56	A12	4.711541176	52.04431152	75.28333333
vehicle_obstruction	2-10-2019 07:42	2-10-2019 08:03	A12	5.883854866	52.02273941	21.18333333
vehicle_obstruction	2-10-2019 07:42	2-10-2019 08:53	A6	5.764032841	52.76425934	71.26666667
vehicle_obstruction	2-10-2019 07:42	2-10-2019 08:57	A10	4.877165794	52.42284012	75.31666667
vehicle_obstruction	2-10-2019 07:43	2-10-2019 08:02		5.570650101	51.7359314	19.8
vehicle_obstruction	2-10-2019 07:44	2-10-2019 07:45	A16	4.58592701	51.86536026	1.083333333
vehicle_obstruction	2-10-2019 07:46	2-10-2019 09:01	N50	5.933958054	52.51478958	75.1
accident	2-10-2019 07:46	2-10-2019 08:08	A28	6.608776093	53.13391876	22.05
vehicle_obstruction	2-10-2019 07:47	2-10-2019 09:03	A9	4.708672047	52.37747955	76.05
vehicle_obstruction	2-10-2019 07:48	2-10-2019 09:03	A9	4.677213192	52.43143845	75.16666667
vehicle_obstruction	2-10-2019 07:48	2-10-2019 08:14	A16	4.542295	51.90484	26.01666667
accident	2-10-2019 07:49	2-10-2019 09:04	A16	4.543642998	51.90306091	75.28333333
vehicle_obstruction	2-10-2019 07:50	2-10-2019 08:57	A27	4.964516163	51.87231064	66.91666667
vehicle_obstruction	2-10-2019 07:51	2-10-2019 08:34	N260	4.952954769	51.55076981	42.73333333
general_obstruction	2-10-2019 07:52	2-10-2019 08:07	A15	5.807796	51.89314	15.13333333
vehicle_obstruction	2-10-2019 07:52	2-10-2019 08:18	A4	4.314503193	51.59912872	25.65
vehicle_obstruction	2-10-2019 07:53	2-10-2019 09:09	N307	5.076239109	52.67604828	75.86666667
vehicle_obstruction	2-10-2019 07:54	2-10-2019 09:09	N57	4.062259197	51.84106827	75.45
