distance,RPE_CODE,first_point_x,first_point_y,last_point_x,last_point_y,split_count,merge_count_end,merge_count_start,directions_x,directions_y
388.0,R,214345.503,491349.458,214565.913,491031.484,1,1,2,[214565.913],[491031.484]
1191.0,R,199016.362,500691.385,200026.008,501313.202,1,1,2,[200026.008],[501313.202]
334.0,R,189260.0,553526.0,189551.971,553670.149,1,1,0,[189551.971],[553670.149]
58.0,R,80629.31,389363.305,80636.345,389306.278,1,2,1,[80636.345],[389306.278]
2226.0,L,85883.85800000001,453457.485,87630.299,454805.64,1,1,1,[87630.299],[454805.64]
89.0,R,74600.89600000001,435236.694,74578.592,435298.527,1,1,1,[74578.592],[435298.527]
187.0,R,114865.64,426140.46,115049.797,426118.588,1,1,1,[115049.797],[426118.588]
74.0,R,173210.903,559487.114,173284.419,559491.846,1,2,1,[173284.419],[559491.846]
154.0,R,173056.902,559489.876,173210.903,559487.114,1,1,1,[173210.903],[559487.114]
462.0,R,160347.157,451359.276,160805.774,451306.799,1,1,1,[160805.774],[451306.799]
97.0,R,272531.314,576401.996,272587.335,576480.421,1,2,1,[272587.335],[576480.421]
296.0,R,187268.367,321482.571,187557.465,321420.201,0,1,1,[],[]
227.0,L,144254.861,472220.029,144386.013,472226.939,1,1,1,[144386.013],[472226.939]
123.0,L,192374.07,551534.068,192435.165,551428.671,1,2,1,[192435.165],[551428.671]
489.0,R,272230.0,576017.0,272531.314,576401.996,1,1,0,[272531.314],[576401.996]
959.0,R,91496.799,451590.191,92446.0,451453.0,0,1,1,[],[]
17.0,L,142703.85,475242.688,142705.187,475260.061,1,1,1,[142705.187],[475260.061]
350.0,R,122442.468,492580.955,122726.607,492377.655,1,2,1,[122726.607],[492377.655]
474.0,L,95939.775,395947.28,96391.803,396089.552,2,1,1,"[96391.803, 96391.803]","[396089.552, 396089.552]"
91.0,R,126424.0,489039.0,126483.536,488971.597,1,1,1,[126483.536],[488971.597]
111.0,R,126722.127,486687.888,126673.643,486589.706,1,1,1,[126673.643],[486589.706]
504.0,L,197523.227,500869.797,197847.09,500484.137,2,1,1,"[197847.09, 197847.09]","[500484.137, 500484.137]"
340.0,R,207286.947,369965.586,207085.229,369851.474,1,1,1,[207085.229],[369851.474]
394.0,R,227844.054,528120.985,227869.0,528510.0,1,1,1,[227869.0],[528510.0]
656.0,R,124338.807,426609.332,124495.629,427246.3,2,1,1,"[124495.629, 124495.629]","[427246.3, 427246.3]"
107.0,L,137638.468,449087.326,137604.562,448985.956,1,2,1,[137604.562],[448985.956]
349.0,L,192218.0,551845.0,192374.07,551534.068,1,1,1,[192374.07],[551534.068]
637.0,R,124549.594,427442.711,124729.084,428053.811,2,1,2,"[124729.084, 124729.084]","[428053.811, 428053.811]"
226.0,R,161260.78,379549.242,161485.925,379528.471,0,1,1,[],[]
116.0,R,189551.971,553670.149,189645.515,553738.452,1,2,1,[189645.515],[553738.452]
473.0,L,191878.478,406068.159,191980.753,405628.519,1,1,1,[191980.753],[405628.519]
908.0,R,118737.119,495341.966,118231.769,496096.124,2,1,1,"[118231.769, 118231.769]","[496096.124, 496096.124]"
344.0,R,157374.942,463481.162,157193.096,463461.508,1,1,1,[157193.096],[463461.508]
779.0,R,125015.526,478504.367,124981.647,477847.466,1,1,0,[124981.647],[477847.466]
366.0,L,227705.0,528478.0,227800.662,528127.042,1,1,1,[227800.662],[528127.042]
28.0,R,74578.592,435298.527,74606.962,435298.162,1,2,1,[74606.962],[435298.162]
1005.0,L,84776.841,451979.981,85382.006,452781.718,1,2,1,[85382.006],[452781.718]
306.0,R,178291.682,316644.234,178322.703,316340.874,1,2,1,[178322.703],[316340.874]
550.0,L,178610.75,319584.969,179028.301,319942.945,2,1,2,"[179028.301, 179028.301]","[319942.945, 319942.945000002]"
206.0,R,110451.998,455796.7,110270.974,455698.552,2,1,0,"[110270.974, 110270.974]","[455698.552, 455698.552]"
358.0,L,83285.559,391286.363,83631.279,391378.042,2,1,1,"[83631.279, 83631.279]","[391378.042, 391378.042]"
30.0,#,235836.591,502022.571,235859.996,502003.204,1,2,1,[235859.996],[502003.204]
145.0,L,157178.642,463505.44,157134.513,463368.688,1,1,1,[157134.513],[463368.688]
34.0,L,157855.592,382022.799,157860.886,382055.555,1,1,1,[157860.886],[382055.555]
534.0,R,185615.793,342563.457,185610.255,342031.116,1,2,1,[185610.255],[342031.116]
294.0,L,187922.319,321429.21,187632.872,321475.976,1,1,1,[187632.872],[321475.976]
103.0,L,189547.703,553705.487,189450.776,553670.274,1,1,1,[189450.776],[553670.274]
111.0,R,192438.515,551450.688,192400.699,551554.031,1,1,1,[192400.699],[551554.031]
355.0,R,83621.538,391391.957,83278.926,391303.746,1,1,2,[83278.926],[391303.746]
312.0,L,85115.535,453348.669,84845.189,453504.184,1,1,2,[84845.189],[453504.184]
132.0,L,114977.802,426239.36,114858.728,426233.407,1,1,0,[114858.728],[426233.407]
360.0,L,178947.0,521885.0,178684.346,521641.309,1,1,1,[178684.346],[521641.309]
80.0,R,115836.559,497443.794,115766.033,497481.225,1,1,1,[115766.033],[497481.225]
16.0,R,99133.66,397098.121,99118.0,397094.0,0,1,1,[],[]
16.0,R,99121.0,397085.0,99136.894,397089.358,1,1,0,[99136.894],[397089.358]
398.0,L,161616.823,394726.586,161554.242,394334.888,1,1,1,[161554.242],[394334.888]
216.0,L,161501.0,379632.0,161285.522,379635.69,1,1,0,[161285.522],[379635.69]
34.0,L,161778.799,379607.769,161745.642,379614.167,1,1,1,[161745.642],[379614.167]
1279.0,L,36128.419,371961.136,34885.033,372077.119,1,1,1,[34885.033],[372077.119]
130.0,R,105126.606,398311.817,105016.0,398245.0,1,1,1,[105016.0],[398245.0]
133.0,L,126300.841,489417.375,126231.353,489529.7,1,2,1,[126231.353],[489529.7]
332.0,R,86582.536,413972.48,86459.054,413664.776,2,1,1,"[86459.054, 86459.054]","[413664.776, 413664.776]"
63.0,R,137620.19,448980.733,137658.745,449030.226,1,1,1,[137658.745],[449030.226]
192.0,R,178401.604,579998.238,178483.17415,579827.88596,0,1,1,[],[]
164.0,L,111983.454,484052.872,111977.277,483889.510000001,1,1,1,[111977.277],[483889.510000001]
221.0,L,238343.708,580314.307,238183.714,580466.948,1,1,1,[238183.714],[580466.948000001]
46.0,R,120306.144,544469.847,120350.206,544474.053,2,1,1,"[120350.206, 120350.206]","[544474.053, 544474.053]"
18.0,R,120289.279,544464.976,120306.144,544469.847,2,1,1,"[120306.144, 120306.144]","[544469.847, 544469.847]"
36.0,R,210078.798,518279.301,210064.295,518311.745,1,2,1,[210064.295],[518311.745]
458.0,L,205262.96,568620.715,205309.627,569066.339,1,1,1,[205309.627],[569066.339]
119.0,R,227691.424,528891.731,227638.962,528997.182,1,2,1,[227638.962],[528997.182]
438.0,R,192046.06,405750.508,191864.002,406148.356,1,2,1,[191864.002],[406148.356]
402.0,L,207012.662,370115.01,206953.295,369735.046,1,1,1,[206953.295],[369735.046]
1110.0,R,197530.498,500874.424,196687.455,501586.59,1,1,1,[196687.455],[501586.59]
492.0,L,272182.79,576054.66,271834.706,575708.076,1,1,0,[271834.706],[575708.076]
91.0,L,271834.706,575708.076,271770.153,575645.755,1,2,1,[271770.153],[575645.755]
416.0,L,272455.959,576363.156,272158.0,576073.0,0,1,1,[],[]
292.0,R,192098.257,405800.126,191929.327,406037.449,1,1,1,[191929.327],[406037.449]
350.0,L,277114.066,578298.022,276770.816,578230.023,2,1,1,"[276770.816, 276770.816]","[578230.023, 578230.023]"
262.0,R,141506.563,484410.862,141740.816,484527.47,1,2,1,[141740.816],[484527.47]
313.0,R,183323.852,360727.763,183553.489,360519.084,1,1,0,[183553.489],[360519.084]
69.0,L,183667.287,360416.232,183634.72,360476.435,1,1,1,[183634.72],[360476.435]
223.0,R,183205.0,360951.0,183315.859,360758.832,0,1,1,[],[]
318.0,L,183468.031,360750.75,183243.872,360973.656,1,1,0,[183243.872],[360973.656]
555.0,L,109621.404,503828.144,109394.74414,503330.30031,1,2,1,[109394.74414],[503330.30031]
525.0,R,157121.728,463145.001000001,157402.294,463547.464000001,1,1,1,[157402.294],[463547.464000001]
418.0,R,92997.701,425645.469000002,93093.0,425854.000000001,0,1,1,[],[]
239.0,R,79430.16500000001,412907.107,79661.125,412958.308,2,1,1,"[79661.125, 79661.125]","[412958.308, 412958.308]"
496.0,R,93082.0,425865.0,92816.129,425471.145,1,1,0,[92816.129],[425471.145]
120.0,L,181385.941,467945.697000003,181270.893,467912.779000002,1,2,1,[181270.893],[467912.779000002]
140.0,L,93529.689,426070.518,93625.994,426170.404,1,2,1,[93625.994],[426170.404]
495.0,L,92835.865,425445.544,93253.0,425670.0,0,1,1,[],[]
17.0,R,161244.194,379551.581,161260.78,379549.242,1,1,1,[161260.78],[379549.242]
72.0,L,117898.399,487542.405000001,117875.30954,487474.67285,1,2,1,[117875.30954],[487474.67285]
44.0,L,124866.706,428713.426,124823.515,428718.19,1,1,1,[124823.515],[428718.19]
96.0,L,98847.946,441427.262,98763.065,441385.241,1,1,1,[98763.065],[441385.241]
35.0,L,131229.79917,549231.41733,131216.0,549199.0,1,2,1,[131216.0],[549199.0]
925.0,L,178409.03191,429625.40174,179303.52273,429389.51747,2,1,1,"[179303.52273, 179303.52273]","[429389.51747, 429389.51747]"
434.0,R,226438.17788,520696.54676,226652.00493,521025.13575,0,1,1,[],[]
108.0,R,182035.251,320840.925,182142.996,320843.885,1,1,1,[182142.996],[320843.885]
18.0,R,38491.841,370882.067,38508.729,370886.41,0,1,1,[],[]
18.0,R,36124.321,371926.539,36141.354,371922.747,0,1,1,[],[]
21.0,L,36148.147,371956.766,36128.419,371961.136,2,1,1,"[36128.419, 36128.419]","[371961.136, 371961.136]"
17.756854732750668,L,38482.736,370915.579,38476.873,370898.818,1,2,1,[38476.873],[370898.818]
24.0,R,38476.873,370898.818,38491.841,370882.067,1,1,2,[38491.841],[370882.067]
95.0,L,232589.842,552119.418,232580.214,552025.978,1,2,1,[232580.214],[552025.978]
165.0,L,117875.30954,487474.67285,117842.0,487314.0,0,1,2,[],[]
130.0,R,126175.139,489597.407,126225.53579,489478.2287,1,1,1,[126225.53579],[489478.2287]
297.0,R,126944.75881,480319.84078,126684.55826,480176.48495,2,1,1,"[126684.55826, 126684.55826]","[480176.48495, 480176.48495]"
4780.0,L,243753.769,480887.333,239536.97244,478775.21991,1,1,2,[239536.97244],[478775.21991]
303.0,R,178259.251,319229.347,178086.083,318981.164,1,1,1,[178086.083],[318981.164]
414.0,R,179223.65038,320376.13006,178998.747,320031.117,1,2,1,[178998.747],[320031.117]
369.0,L,172870.155,447463.809,172509.736,447537.301,1,2,1,[172509.736],[447537.301]
315.0,R,124512.866,478731.414,124686.93433,478981.0081,1,1,1,[124686.93433],[478981.0081]
106.0,R,34723.474,389768.687,34648.996,389695.159,1,1,1,[34648.996],[389695.159]
11.307135136714768,R,120306.144,544469.847,120309.811,544480.543,1,2,1,[120309.811],[544480.543]
170.0,L,195180.097,444135.973,195020.694,444195.021,1,2,1,[195020.694],[444195.021]
27.0,L,111172.0,514323.0,111171.153,514295.702,1,1,1,[111171.153],[514295.702]
1066.0,L,174229.127,466164.038,173288.67089,465661.56198,1,1,1,[173288.67089],[465661.56198]
163.0,L,126941.36396,480265.65518,127084.3435,480344.64731,1,2,1,[127084.3435],[480344.64731]
325.0,L,126657.90872,480106.25492,126941.36396,480265.65518,1,1,0,[126941.36396],[480265.65518]
125.0,R,88546.016,393750.602,88492.128,393637.814,1,2,1,[88492.128],[393637.814]
212.0,R,118231.769,496096.124,118113.682,496272.172,1,1,1,[118113.682],[496272.172]
848.0,L,147012.686,470646.314,146168.46,470712.748,1,1,1,[146168.46],[470712.748]
111.0,R,124729.084,428053.811,124768.993,428156.765,1,1,1,[124768.993],[428156.765]
41.0,R,124972.0,428824.0,124992.871,428857.92,1,1,1,[124992.871],[428857.92]
336.0,R,157585.345,464890.575,157762.271,465175.46,1,2,1,[157762.271],[465175.46]
165.0,L,124894.169,428729.423,124849.86408,428570.38538,2,1,2,"[124849.86408, 124849.86408]","[428570.38538, 428570.38538]"
345.0,L,124990.92,429060.066,124894.169,428729.423,1,2,1,[124894.169],[428729.423]
138.0,L,195525.2267,444001.26005,195481.0,443874.0,1,2,1,[195481.0],[443874.0]
184.0,R,125852.126,428722.211,126034.536,428738.757,1,2,1,[126034.536],[428738.757]
29.0,R,157874.892,465340.916,157899.497,465355.487,1,1,1,[157899.497],[465355.487]
75.0,L,124762.868,428280.655,124743.146,428208.308,1,1,2,[124743.146],[428208.308]
509.0,L,124972.012,429020.386,124636.547,428657.721,1,1,1,[124636.547],[428657.721]
44.0,L,124990.92,429060.066,124972.012,429020.386,1,1,1,[124972.012],[429020.386]
238.0,L,157568.03,465597.922,157412.537,465777.519,1,1,2,[157412.537],[465777.519]
23.0,R,157878.257,465189.55,157888.656,465168.883,1,1,1,[157888.656],[465168.883]
636.0,L,198274.059,499980.993,198684.646,499495.319,1,2,1,[198684.646],[499495.319]
787.0,R,198415.535,500183.604,199016.362,500691.385,1,2,2,[199016.362],[500691.385]
228.0,L,158227.487,465895.85,158089.979,465714.786,1,1,1,[158089.979],[465714.786]
116.0,L,156165.027,387387.75,156141.656,387501.021,1,2,1,[156141.656],[387501.021]
100.0,R,101563.30829,409821.4871,101489.7184,409753.83516,1,1,1,[101489.7184],[409753.83516]
87.0,R,132788.945,453246.199,132862.326,453201.941,1,1,1,[132862.326],[453201.941]
21.0,L,124828.43535,428529.08334,124813.651,428514.58,1,1,1,[124813.651],[428514.58]
218.0,L,124813.651,428514.58,124736.631,428623.898,1,1,1,[124736.631],[428623.898]
452.0,L,125499.456,428755.547,125047.33,428742.285,1,2,1,[125047.33],[428742.285]
269.0,R,195660.0,443743.0,195900.496,443637.615,1,2,1,[195900.496],[443637.615]
192.0,L,133450.297,453632.541,133466.698,453822.778,1,2,1,[133466.698],[453822.778]
46.0,R,124965.854,428685.171,125010.555,428674.482,1,1,1,[125010.555],[428674.482]
98.0,L,133741.573,452959.537,133644.111,452969.409,1,1,1,[133644.111],[452969.409]
191.0,L,133721.945,452926.743,133543.101,452995.097,1,2,1,[133543.101],[452995.097]
136.0,L,133851.169,452885.398,133721.945,452926.743,1,1,1,[133721.945],[452926.743]
66.0,L,133424.944,453654.922,133440.389,453719.111,1,1,1,[133440.389],[453719.111]
150.0,L,133611.053,453065.814,133513.957,453179.449,1,2,1,[133513.957],[453179.449]
146.0,L,179193.889,320151.972,179080.936,320060.276,1,1,1,[179080.936],[320060.276]
1226.0,L,200018.50005,501323.37087,198981.73055,500681.57449,2,1,1,"[198981.73055, 198981.73055]","[500681.57449, 500681.57449]"
286.0,R,128592.537,428361.793,128870.37,428294.311,1,2,1,[128870.37],[428294.311]
359.0,R,200026.008,501313.202,200298.81973,501547.13706,1,1,1,[200298.81973],[501547.13706]
426.0,L,202694.424,503844.24,202330.262,503627.137,0,1,1,[],[]
87.0,R,210280.29963,516949.66352,210279.016,517035.251,1,1,1,[210279.016],[517035.251]
56.0,L,168213.115,416583.256,168179.98489,416538.22841,1,1,1,[168179.98489],[416538.22841]
366.0,R,134576.511,452589.612,134938.262,452535.123,1,2,1,[134938.262],[452535.123]
550.0,L,178788.19582,579904.9363,178296.17836,580089.00484,1,1,0,[178296.17836],[580089.00484]
1269.0,R,34887.37133,372067.78013,36116.718,371946.941,1,2,1,[36116.718],[371946.941]
194.0,L,230577.62728,441409.80914,230406.0,441321.0,1,1,1,[230406.0],[441321.0]
2035.0,L,179819.80257,429229.52617,181679.451,428403.438,0,1,2,[],[]
970.0,R,199035.868,497158.094,199191.732,498114.257,1,2,1,[199191.732],[498114.257]
602.0,L,179028.301,319942.945000002,179281.983,320478.289,1,2,1,[179281.983],[320478.289]
1092.0,R,178821.213,319782.58,178095.662,318974.003,1,1,2,[178095.662],[318974.003]
132.0,L,86312.40077,432295.77942,86216.17482,432385.31445,1,2,1,[86216.17482],[432385.31445]
4573.0,R,239538.967,478753.033,243582.726,480752.398,2,1,1,"[243582.726, 243582.726]","[480752.398, 480752.398]"
326.0,R,124038.713,428238.91,124308.159,428421.995,1,2,1,[124308.159],[428421.995]
4148.0,R,194278.562,555910.837,196600.591,559134.342,2,1,1,"[196600.591, 196600.591]","[559134.342, 559134.342]"
228.0,#,120350.206,544474.053,120569.71331,544537.04064,1,1,1,[120569.71331],[544537.04064]
509.0,R,146375.072,457607.53499999904,146854.009,457781.01,1,2,1,[146854.009],[457781.01]
2807.0,R,200622.704,468171.043,203248.0,469162.0,1,1,1,[203248.0],[469162.0]
486.0,L,98763.065,441385.241,98310.0,441215.0,0,1,1,[],[]
234.0,L,109739.112,506460.914,109754.42,506227.473,2,1,1,"[109754.42, 109754.42]","[506227.473, 506227.473]"
4056.0,L,109663.76,510487.918,109739.112,506460.914,1,1,1,[109739.112],[506460.914]
429.0,L,114823.0,482203.068,115165.436,481947.801,1,2,1,[115165.436],[481947.801]
3593.0,L,192220.238,405231.895,194020.0,402268.0,1,1,2,[194020.0],[402268.0]
425.0,R,110120.305,455867.246,110270.032,455690.26,1,2,1,[110270.032],[455690.26]
1691.0,R,124729.084,428053.811,125205.363,429675.779,1,2,1,[125205.363],[429675.779]
188.0,R,124781.685,428647.554,124965.854,428685.171,2,1,2,"[124965.854, 124965.854]","[428685.171, 428685.171]"
1750.0,R,87385.751,442463.767,88125.114,440877.772,2,1,1,"[88125.114, 88125.114]","[440877.772, 440877.772]"
705.0,R,160938.908,389728.398,161090.118,390344.151,1,2,1,[161090.118],[390344.151]
665.0,R,120224.038,492846.487,120821.371,493111.194,1,1,1,[120821.371],[493111.194]
429.0,R,34648.996,389695.159,34316.006,389767.708,1,1,1,[34316.006],[389767.708]
587.0,R,120821.371,493111.194,121405.366,493115.661,1,2,1,[121405.366],[493115.661]
356.0,L,133513.957,453179.449,133403.51,453512.703,2,1,2,"[133403.51, 133403.51]","[453512.703, 453512.703]"
30.0,R,192847.791,452013.788,192863.452,452039.84,1,1,1,[192863.452],[452039.84]
146.0,R,192863.452,452039.84,192899.223,452180.135,1,1,1,[192899.223],[452180.135]
39.0,L,192897.557,452394.376,192898.4,452355.012,1,2,1,[192898.4],[452355.012]
26.0,R,192899.223,452180.135,192895.224,452206.03,1,2,1,[192895.224],[452206.03]
263.0,L,93337.058,425891.567,93529.689,426070.518,1,1,1,[93529.689],[426070.518]
2191.0,#,235859.996,502003.204,237554.293,500614.816,1,1,2,[237554.293],[500614.816]
295.0,L,83631.279,391378.042,83925.099,391397.645,1,2,1,[83925.099],[391397.645]
844.0,R,276079.73,578303.146,276911.167,578235.548,1,2,1,[276911.167],[578235.548]
1613.0,R,122726.607,492377.655,124020.893,491420.912,2,1,2,"[124020.893, 124020.893]","[491420.912, 491420.912]"
674.0,R,123131.549,427928.441,123775.468,428092.598,2,1,1,"[123775.468, 123775.468]","[428092.598, 428092.598]"
584.0,L,88467.265,440387.297,88144.698,440873.836,1,2,1,[88144.698],[440873.836]
436.0,L,89607.903,438763.772,89344.949,439111.108,1,2,2,[89344.949],[439111.108]
969.0,L,88765.033,451970.349,87805.289,452098.755,2,1,1,"[87805.289, 87805.289]","[452098.755, 452098.755]"
545.0,R,84253.60585,451445.50488,83817.012,451119.866,2,1,1,"[83817.012, 83817.012]","[451119.866, 451119.866]"
393.0,R,84534.496,451720.298,84253.60585,451445.50488,2,1,1,"[84253.60585, 84253.60585]","[451445.50488, 451445.50488]"
253.0,R,84698.189,451913.592,84534.496,451720.298,1,1,2,[84534.496],[451720.298]
819.0,R,126175.139,489597.407,126544.373,488866.967,1,2,1,[126544.373],[488866.967]
850.0,R,157631.472,464960.715,158387.858,464780.388,2,1,1,"[158387.858, 158387.858]","[464780.388, 464780.388]"
756.0,L,90184.917,438326.002,89607.903,438763.772,1,2,0,[89607.903],[438763.772]
482.0,R,88815.313,394220.317,88574.868,393803.008,2,1,2,"[88574.868, 88574.868]","[393803.008, 393803.008]"
358.0,L,84548.868,451704.533,84776.841,451979.981,2,1,1,"[84776.841, 84776.841]","[451979.981, 451979.981]"
459.0,L,163188.67703,379007.289610001,163083.371,379439.194000001,1,2,1,[163083.371],[379439.194]
160.0,R,250958.705,601573.956,250962.96349,601732.14204,1,2,2,[250962.96349],[601732.14204]
527.0,#,251027.703,601353.836,251281.828,600894.091,1,2,1,[251281.828],[600894.091]
21.0,R,254634.583,593216.556,254637.254,593236.39,1,1,1,[254637.254],[593236.39]
293.0,R,89520.25902,431544.13445,89775.589,431406.717,2,1,1,"[89775.589, 89775.589]","[431406.717, 431406.717]"
91.0,L,79220.34043,412865.10489,79136.926,412833.83,1,2,1,[79136.926],[412833.83]
2006.0,L,199014.108,497183.81,198234.243,495340.415,1,1,2,[198234.243],[495340.415]
663.0,L,130304.44468,459323.198790001,129831.947,459788.376000004,1,1,2,[129831.947],[459788.376000004]
1469.0,L,178506.079,314254.071,178335.66700000002,315708.001,1,1,2,[178335.66700000002],[315708.001]
1763.0,L,176519.558,467127.447,174879.051,466511.325,1,1,2,[174879.051],[466511.325]
3505.0,R,194024.497,402279.143,192260.36,405166.162,2,1,1,"[192260.36, 192260.36]","[405166.162, 405166.162]"
348.0,L,134109.417,452757.761,133816.224,452943.276,2,1,1,"[133816.224, 133816.224]","[452943.276, 452943.276]"
1802.0,L,133135.585,452484.664,132584.905,453376.126,1,2,1,[132584.905],[453376.126]
425.0,L,168181.25400000002,416281.242,168026.999,415885.119,1,1,1,[168026.999],[415885.119]
2018.0,L,193319.776,454531.974,192956.591,452551.167,2,1,1,"[192956.591, 192956.591]","[452551.167, 452551.167]"
123.0,R,157878.257,465189.55,157973.533,465111.547,1,1,1,[157973.533],[465111.547]
328.0,L,158398.017,464825.278,158139.058,465025.779,2,1,2,"[158139.058, 158139.058]","[465025.779, 465025.779]"
570.0,R,105383.548,496586.492,105265.3864,497144.10997,1,1,2,[105265.3864],[497144.10997]
1966.0,L,124284.845,491267.098,122698.827,492422.65,2,1,2,"[122698.827, 122698.827]","[492422.65, 492422.65]"
756.0,L,124593.22732,478627.78056,125036.11506,479169.35303,1,1,1,[125036.11506],[479169.35303]
633.0,L,122420.442,492623.325,121898.452,492978.774,1,1,2,[121898.452],[492978.774]
1710.0,R,199191.732,498114.257,198580.796,499659.507,2,1,2,"[198580.796, 198580.796]","[499659.507, 499659.507]"
816.0,L,161046.894,390428.303,160889.91,389727.582,1,1,1,[160889.91],[389727.582]
325.0,R,178322.703,316340.874,178324.85,316015.565,2,1,2,"[178324.85, 178324.85]","[316015.565, 316015.565]"
482.0,L,86468.855,413637.393,86638.919,414088.726,1,1,2,[86638.919],[414088.726000001]
770.0,L,125353.797,430206.949,125130.346,429470.621,2,1,1,"[125130.346, 125130.346]","[429470.621, 429470.621]"
313.0,L,157134.513,463368.688,156947.861,463553.856,0,1,1,[],[]
486.0,R,192226.745,405298.68,192143.091,405759.072,1,1,1,[192143.091],[405759.072]
276.0,L,226498.345,532741.686,226439.264,532473.345,0,1,1,[],[]
22.0,R,172930.074,559497.769,172950.987,559491.526,1,1,1,[172950.987],[559491.526]
1415.0,L,204795.9053,470023.10132,203567.3185,469339.43016,1,1,2,[203567.3185],[469339.43016]
166.0,L,191124.449,408739.443,190962.876,408773.865,1,1,1,[190962.876],[408773.865]
369.0,R,124816.29,428297.381,124921.432,428651.491,1,2,1,[124921.432],[428651.491]
295.0,R,124530.209,428542.471,124765.546,428416.255,1,1,1,[124765.546],[428416.255]
330.0,R,157874.892,465340.916,158066.036,465610.17,1,2,1,[158066.036],[465610.17]
300.0,L,119844.146,492683.811999999,119676.198,492436.34100000205,1,1,1,[119676.198],[492436.341]
60.0,L,156413.438,388232.256,156470.867,388248.749,1,2,1,[156470.867],[388248.749]
188.0,L,125318.648,477190.188,125332.349,477374.361,2,1,1,"[125332.349, 125332.349]","[477374.361, 477374.361]"
357.0,L,177914.338,318656.017,178112.264,318945.395,1,2,1,[178112.264],[318945.395]
185.0,R,157749.716,465322.186,157878.257,465189.55,2,1,2,"[157878.257, 157878.257]","[465189.55, 465189.55]"
968.0,L,247418.833,478430.233,246693.85,479058.77,1,2,1,[246693.85],[479058.77]
141.0,L,227598.82,529017.927,227646.24,528885.202,1,1,1,[227646.24],[528885.202]
102.0,R,110151.613,455792.914,110217.637,455716.388,1,2,1,[110217.637],[455716.388]
58.0,L,272499.259,576401.71,272455.959,576363.156,1,1,1,[272455.959],[576363.156]
238.0,R,238103.503,580529.978,237994.12155,580567.69145,0,1,1,[],[]
484.0,R,124965.854,428685.171,125448.969,428706.462,1,2,1,[125448.969],[428706.462]
51.0,L,124903.379,428779.853,124894.169,428729.423,1,2,1,[124894.169],[428729.423]
130.0,R,101251.213,409536.28,101154.34933,409449.62572,1,2,1,[101154.34933],[409449.62572]
162.0,L,179281.983,320478.289,179355.99289,320622.488040002,1,1,2,[179355.99289],[320622.488040002]
424.0,R,221702.0,578319.0,222055.0915,578553.66648,1,1,2,[222055.0915],[578553.66648]
308.0,R,178324.85,316015.565,178321.968,315708.044,1,1,1,[178321.968],[315708.044]
277.0,R,119994.267,492694.992,120224.038,492846.487,2,1,1,"[120224.038, 120224.038]","[492846.487, 492846.487]"
1982.0,R,198258.642,495339.744,199035.868,497158.094,2,1,1,"[199035.868, 199035.868]","[497158.094, 497158.094]"
4074.0,#,75176.0,412533.0,79136.926,412833.83,1,2,1,[79136.926],[412833.83]
42.0,L,254595.648,593329.433,254614.4556,593291.83338,1,2,1,[254614.4556],[593291.83338]
30.0,L,254574.81833,593438.16012,254573.82,593408.511,1,1,1,[254573.82],[593408.511]
178.0,L,109452.282,524734.47,109464.497,524556.895,1,2,1,[109464.497],[524556.895]
102.0,R,201868.9653,503072.699510001,201942.64364,503141.509300001,1,1,1,[201942.64364],[503141.509300001]
1892.0,R,238367.493,580282.49,240181.786,579983.318,1,1,2,[240181.786],[579983.318]
23.0,R,157601.433,465031.598,157592.417,465010.453,1,1,1,[157592.417],[465010.453]
70.0,L,158139.058,465025.779,158092.294,465078.187,1,1,1,[158092.294],[465078.187]
124.0,L,125130.346,429470.621,125087.003,429356.072,1,1,1,[125087.003],[429356.072]
398.0,L,117841.0,487271.000000003,117859.334,486873.880000001,1,1,0,[117859.334],[486873.880000001]
407.0,R,105016.0,398245.0,104705.286,397984.079,0,1,1,[],[]
425.0,R,88125.114,440877.772,88354.945,440520.629,1,2,1,[88354.945],[440520.629]
168.0,R,121754.903,500856.517000002,121905.09562,500896.775420002,1,2,1,[121905.09562],[500896.77542]
397.0,R,157492.072,465623.485,157749.716,465322.186,1,2,1,[157749.716],[465322.186]
335.0,R,192371.0,551892.0,192203.632,552177.047,1,1,1,[192203.632],[552177.047]
523.0,L,105252.0,497141.0,105359.434,496629.092,2,1,1,"[105359.434, 105359.434]","[496629.092, 496629.092]"
567.0,L,244354.0,481169.0,243839.298,480933.636,1,1,1,[243839.298],[480933.636]
495.0,L,180851.0,526527.0,180932.872,526039.991,1,1,1,[180932.872],[526039.991]
131.0,L,80662.524,389305.479,80689.555,389431.498,1,1,1,[80689.555],[389431.498]
198.0,R,192847.791,452013.788,192895.224,452206.03,1,2,1,[192895.224],[452206.03]
237.0,L,36725.398,371467.141,36518.511,371581.159,1,1,1,[36518.511],[371581.159]
28.0,R,96582.0,396445.0,96603.733,396427.387,1,1,0,[96603.733],[396427.387]
114.0,L,122658.559,492618.319,122563.991,492560.547,1,1,1,[122563.991],[492560.547]
460.0,L,180857.12224,526986.61037,180851.0,526527.0,1,1,1,[180851.0],[526527.0]
43.0,R,117932.259,487525.033,117931.86,487567.259,1,2,1,[117931.86],[487567.259]
129.0,R,86630.656,414092.017,86582.536,413972.48,1,1,1,[86582.536],[413972.48]
28.0,R,125073.388,428752.581,125047.33,428742.285,1,2,1,[125047.33],[428742.285]
